"","Item","Part","Quest","Gender","Edu","Time","Score","ITEM_ID","SENT_ID","SENTENCE","CONDITION","TARGET_WORD","SENT_COND"
"466","SR1b_23",11,"SR1b","female","Maîtrise",527,6,103,411,"Le conducteur avait trop bu cette nuit-là. Le policier lui a fait passer un alcootest. Cependant, le taux d'alcoolémie du conducteur était supérieur à la limite légale.","IMPLAUS_CONN","supérieur","SC3"
"467","SR1b_23",8,"SR1b","female","Maîtrise",1121,3,103,411,"Le conducteur avait trop bu cette nuit-là. Le policier lui a fait passer un alcootest. Cependant, le taux d'alcoolémie du conducteur était supérieur à la limite légale.","IMPLAUS_CONN","supérieur","SC3"
"468","SR1b_23",7,"SR1b","female","Doctorat",2052,6,103,411,"Le conducteur avait trop bu cette nuit-là. Le policier lui a fait passer un alcootest. Cependant, le taux d'alcoolémie du conducteur était supérieur à la limite légale.","IMPLAUS_CONN","supérieur","SC3"
"469","SR1b_23",6,"SR1b","female","Baccalauréat",1175,4,103,411,"Le conducteur avait trop bu cette nuit-là. Le policier lui a fait passer un alcootest. Cependant, le taux d'alcoolémie du conducteur était supérieur à la limite légale.","IMPLAUS_CONN","supérieur","SC3"
"470","SR1b_23",10,"SR1b","male","Maîtrise",931,7,103,411,"Le conducteur avait trop bu cette nuit-là. Le policier lui a fait passer un alcootest. Cependant, le taux d'alcoolémie du conducteur était supérieur à la limite légale.","IMPLAUS_CONN","supérieur","SC3"
"471","SR1b_23",9,"SR1b","female","Diplôme_trois",586,3,103,411,"Le conducteur avait trop bu cette nuit-là. Le policier lui a fait passer un alcootest. Cependant, le taux d'alcoolémie du conducteur était supérieur à la limite légale.","IMPLAUS_CONN","supérieur","SC3"
"472","SR1b_24",8,"SR1b","female","Maîtrise",1121,3,104,416,"L'adolescent était allé se faire couper les cheveux. Elle n'était pas du genre à avoir un look tape-à-l'œil. Cependant, elle s'est fait faire un mohawk au salon.","PLAUS_CONN","mohawk","SC4"
"473","SR1b_24",6,"SR1b","female","Baccalauréat",1175,6,104,416,"L'adolescent était allé se faire couper les cheveux. Elle n'était pas du genre à avoir un look tape-à-l'œil. Cependant, elle s'est fait faire un mohawk au salon.","PLAUS_CONN","mohawk","SC4"
"474","SR1b_24",10,"SR1b","male","Maîtrise",931,2,104,416,"L'adolescent était allé se faire couper les cheveux. Elle n'était pas du genre à avoir un look tape-à-l'œil. Cependant, elle s'est fait faire un mohawk au salon.","PLAUS_CONN","mohawk","SC4"
"475","SR1b_24",11,"SR1b","female","Maîtrise",527,2,104,416,"L'adolescent était allé se faire couper les cheveux. Elle n'était pas du genre à avoir un look tape-à-l'œil. Cependant, elle s'est fait faire un mohawk au salon.","PLAUS_CONN","mohawk","SC4"
"476","SR1b_24",7,"SR1b","female","Doctorat",2052,5,104,416,"L'adolescent était allé se faire couper les cheveux. Elle n'était pas du genre à avoir un look tape-à-l'œil. Cependant, elle s'est fait faire un mohawk au salon.","PLAUS_CONN","mohawk","SC4"
"477","SR1b_24",9,"SR1b","female","Diplôme_trois",586,3,104,416,"L'adolescent était allé se faire couper les cheveux. Elle n'était pas du genre à avoir un look tape-à-l'œil. Cependant, elle s'est fait faire un mohawk au salon.","PLAUS_CONN","mohawk","SC4"
"478","SR1b_25",7,"SR1b","female","Doctorat",2052,7,105,417,"Les garçons se battaient. Finalement, ils ont commencé à se frapper. Ils étaient meurtris le jour suivant.","PLAUS_NOCONN","meurtris","SC1"
"479","SR1b_25",11,"SR1b","female","Maîtrise",527,7,105,417,"Les garçons se battaient. Finalement, ils ont commencé à se frapper. Ils étaient meurtris le jour suivant.","PLAUS_NOCONN","meurtris","SC1"
"480","SR1b_25",9,"SR1b","female","Diplôme_trois",586,7,105,417,"Les garçons se battaient. Finalement, ils ont commencé à se frapper. Ils étaient meurtris le jour suivant.","PLAUS_NOCONN","meurtris","SC1"
"481","SR1b_25",6,"SR1b","female","Baccalauréat",1175,7,105,417,"Les garçons se battaient. Finalement, ils ont commencé à se frapper. Ils étaient meurtris le jour suivant.","PLAUS_NOCONN","meurtris","SC1"
"482","SR1b_25",10,"SR1b","male","Maîtrise",931,7,105,417,"Les garçons se battaient. Finalement, ils ont commencé à se frapper. Ils étaient meurtris le jour suivant.","PLAUS_NOCONN","meurtris","SC1"
"483","SR1b_25",8,"SR1b","female","Maîtrise",1121,2,105,417,"Les garçons se battaient. Finalement, ils ont commencé à se frapper. Ils étaient meurtris le jour suivant.","PLAUS_NOCONN","meurtris","SC1"
"484","SR1b_26",11,"SR1b","female","Maîtrise",527,5,106,422,"Francis avait mangé un gros repas. Il est arrivé à la maison repu et un peu endormi. Il a décidé de manger un sandwich dans la cuisine.","IMPLAUS_NOCONN","sandwich","SC2"
"485","SR1b_26",10,"SR1b","male","Maîtrise",931,2,106,422,"Francis avait mangé un gros repas. Il est arrivé à la maison repu et un peu endormi. Il a décidé de manger un sandwich dans la cuisine.","IMPLAUS_NOCONN","sandwich","SC2"
"486","SR1b_26",7,"SR1b","female","Doctorat",2052,3,106,422,"Francis avait mangé un gros repas. Il est arrivé à la maison repu et un peu endormi. Il a décidé de manger un sandwich dans la cuisine.","IMPLAUS_NOCONN","sandwich","SC2"
"487","SR1b_26",8,"SR1b","female","Maîtrise",1121,3,106,422,"Francis avait mangé un gros repas. Il est arrivé à la maison repu et un peu endormi. Il a décidé de manger un sandwich dans la cuisine.","IMPLAUS_NOCONN","sandwich","SC2"
"488","SR1b_26",9,"SR1b","female","Diplôme_trois",586,3,106,422,"Francis avait mangé un gros repas. Il est arrivé à la maison repu et un peu endormi. Il a décidé de manger un sandwich dans la cuisine.","IMPLAUS_NOCONN","sandwich","SC2"
"489","SR1b_26",6,"SR1b","female","Baccalauréat",1175,5,106,422,"Francis avait mangé un gros repas. Il est arrivé à la maison repu et un peu endormi. Il a décidé de manger un sandwich dans la cuisine.","IMPLAUS_NOCONN","sandwich","SC2"
"490","SR1b_27",11,"SR1b","female","Maîtrise",527,6,107,427,"Tous les touristes ont aimé l'organisateur du voyage. Il avait toujours beaucoup de clients. Cependant, ses bénéfices étaient énormes chaque été.","IMPLAUS_CONN","énormes","SC3"
"491","SR1b_27",7,"SR1b","female","Doctorat",2052,7,107,427,"Tous les touristes ont aimé l'organisateur du voyage. Il avait toujours beaucoup de clients. Cependant, ses bénéfices étaient énormes chaque été.","IMPLAUS_CONN","énormes","SC3"
"492","SR1b_27",9,"SR1b","female","Diplôme_trois",586,3,107,427,"Tous les touristes ont aimé l'organisateur du voyage. Il avait toujours beaucoup de clients. Cependant, ses bénéfices étaient énormes chaque été.","IMPLAUS_CONN","énormes","SC3"
"493","SR1b_27",8,"SR1b","female","Maîtrise",1121,1,107,427,"Tous les touristes ont aimé l'organisateur du voyage. Il avait toujours beaucoup de clients. Cependant, ses bénéfices étaient énormes chaque été.","IMPLAUS_CONN","énormes","SC3"
"494","SR1b_27",6,"SR1b","female","Baccalauréat",1175,3,107,427,"Tous les touristes ont aimé l'organisateur du voyage. Il avait toujours beaucoup de clients. Cependant, ses bénéfices étaient énormes chaque été.","IMPLAUS_CONN","énormes","SC3"
"495","SR1b_27",10,"SR1b","male","Maîtrise",931,7,107,427,"Tous les touristes ont aimé l'organisateur du voyage. Il avait toujours beaucoup de clients. Cependant, ses bénéfices étaient énormes chaque été.","IMPLAUS_CONN","énormes","SC3"
"496","SR1b_28",6,"SR1b","female","Baccalauréat",1175,4,108,432,"Le chef travaillait dans la cuisine. Il ne touchait même pas les couteaux. Cependant, il s'est ensuite coupé le doigt.","PLAUS_CONN","coupé","SC4"
"497","SR1b_28",10,"SR1b","male","Maîtrise",931,2,108,432,"Le chef travaillait dans la cuisine. Il ne touchait même pas les couteaux. Cependant, il s'est ensuite coupé le doigt.","PLAUS_CONN","coupé","SC4"
"498","SR1b_28",7,"SR1b","female","Doctorat",2052,2,108,432,"Le chef travaillait dans la cuisine. Il ne touchait même pas les couteaux. Cependant, il s'est ensuite coupé le doigt.","PLAUS_CONN","coupé","SC4"
"499","SR1b_28",8,"SR1b","female","Maîtrise",1121,2,108,432,"Le chef travaillait dans la cuisine. Il ne touchait même pas les couteaux. Cependant, il s'est ensuite coupé le doigt.","PLAUS_CONN","coupé","SC4"
"500","SR1b_28",11,"SR1b","female","Maîtrise",527,3,108,432,"Le chef travaillait dans la cuisine. Il ne touchait même pas les couteaux. Cependant, il s'est ensuite coupé le doigt.","PLAUS_CONN","coupé","SC4"
"501","SR1b_28",9,"SR1b","female","Diplôme_trois",586,1,108,432,"Le chef travaillait dans la cuisine. Il ne touchait même pas les couteaux. Cependant, il s'est ensuite coupé le doigt.","PLAUS_CONN","coupé","SC4"
"502","SR1b_29",6,"SR1b","female","Baccalauréat",1175,7,109,433,"Le touriste voulait retourner à son hôtel. Il avait oublié les indications. Il s'était perdu en chemin.","PLAUS_NOCONN","perdu","SC1"
"503","SR1b_29",7,"SR1b","female","Doctorat",2052,6,109,433,"Le touriste voulait retourner à son hôtel. Il avait oublié les indications. Il s'était perdu en chemin.","PLAUS_NOCONN","perdu","SC1"
"504","SR1b_29",9,"SR1b","female","Diplôme_trois",586,7,109,433,"Le touriste voulait retourner à son hôtel. Il avait oublié les indications. Il s'était perdu en chemin.","PLAUS_NOCONN","perdu","SC1"
"505","SR1b_29",11,"SR1b","female","Maîtrise",527,7,109,433,"Le touriste voulait retourner à son hôtel. Il avait oublié les indications. Il s'était perdu en chemin.","PLAUS_NOCONN","perdu","SC1"
"506","SR1b_29",10,"SR1b","male","Maîtrise",931,7,109,433,"Le touriste voulait retourner à son hôtel. Il avait oublié les indications. Il s'était perdu en chemin.","PLAUS_NOCONN","perdu","SC1"
"507","SR1b_29",8,"SR1b","female","Maîtrise",1121,5,109,433,"Le touriste voulait retourner à son hôtel. Il avait oublié les indications. Il s'était perdu en chemin.","PLAUS_NOCONN","perdu","SC1"
"508","SR1b_30",6,"SR1b","female","Baccalauréat",1175,7,110,438,"Le Congrès avait envoyé le projet de loi au Président pour qu'il l'approuve. C'était considéré comme une excellente idée. Le président a rejeté cette mesure.","IMPLAUS_NOCONN","rejeté","SC2"
"509","SR1b_30",11,"SR1b","female","Maîtrise",527,2,110,438,"Le Congrès avait envoyé le projet de loi au Président pour qu'il l'approuve. C'était considéré comme une excellente idée. Le président a rejeté cette mesure.","IMPLAUS_NOCONN","rejeté","SC2"
"510","SR1b_30",8,"SR1b","female","Maîtrise",1121,3,110,438,"Le Congrès avait envoyé le projet de loi au Président pour qu'il l'approuve. C'était considéré comme une excellente idée. Le président a rejeté cette mesure.","IMPLAUS_NOCONN","rejeté","SC2"
"511","SR1b_30",10,"SR1b","male","Maîtrise",931,3,110,438,"Le Congrès avait envoyé le projet de loi au Président pour qu'il l'approuve. C'était considéré comme une excellente idée. Le président a rejeté cette mesure.","IMPLAUS_NOCONN","rejeté","SC2"
"512","SR1b_30",9,"SR1b","female","Diplôme_trois",586,5,110,438,"Le Congrès avait envoyé le projet de loi au Président pour qu'il l'approuve. C'était considéré comme une excellente idée. Le président a rejeté cette mesure.","IMPLAUS_NOCONN","rejeté","SC2"
"513","SR1b_30",7,"SR1b","female","Doctorat",2052,3,110,438,"Le Congrès avait envoyé le projet de loi au Président pour qu'il l'approuve. C'était considéré comme une excellente idée. Le président a rejeté cette mesure.","IMPLAUS_NOCONN","rejeté","SC2"
"514","SR1b_31",10,"SR1b","male","Maîtrise",931,3,111,443,"Giovanni a auditionné pour la troupe de comédie. Sa performance a fait rire les autres élèves à gorge déployée. Cependant, le directeur lui a demandé de rejoindre le groupe.","IMPLAUS_CONN","rejoindre","SC3"
"515","SR1b_31",7,"SR1b","female","Doctorat",2052,5,111,443,"Giovanni a auditionné pour la troupe de comédie. Sa performance a fait rire les autres élèves à gorge déployée. Cependant, le directeur lui a demandé de rejoindre le groupe.","IMPLAUS_CONN","rejoindre","SC3"
"516","SR1b_31",9,"SR1b","female","Diplôme_trois",586,4,111,443,"Giovanni a auditionné pour la troupe de comédie. Sa performance a fait rire les autres élèves à gorge déployée. Cependant, le directeur lui a demandé de rejoindre le groupe.","IMPLAUS_CONN","rejoindre","SC3"
"517","SR1b_31",8,"SR1b","female","Maîtrise",1121,4,111,443,"Giovanni a auditionné pour la troupe de comédie. Sa performance a fait rire les autres élèves à gorge déployée. Cependant, le directeur lui a demandé de rejoindre le groupe.","IMPLAUS_CONN","rejoindre","SC3"
"518","SR1b_31",11,"SR1b","female","Maîtrise",527,7,111,443,"Giovanni a auditionné pour la troupe de comédie. Sa performance a fait rire les autres élèves à gorge déployée. Cependant, le directeur lui a demandé de rejoindre le groupe.","IMPLAUS_CONN","rejoindre","SC3"
"519","SR1b_31",6,"SR1b","female","Baccalauréat",1175,5,111,443,"Giovanni a auditionné pour la troupe de comédie. Sa performance a fait rire les autres élèves à gorge déployée. Cependant, le directeur lui a demandé de rejoindre le groupe.","IMPLAUS_CONN","rejoindre","SC3"
"520","SR1b_32",9,"SR1b","female","Diplôme_trois",586,3,112,448,"John s'est saoulé à la fête. Il a dû s'allonger sur le canapé. Cependant, il a fini par reconduire tout le monde chez lui.","PLAUS_CONN","conduire","SC4"
"521","SR1b_32",6,"SR1b","female","Baccalauréat",1175,6,112,448,"John s'est saoulé à la fête. Il a dû s'allonger sur le canapé. Cependant, il a fini par reconduire tout le monde chez lui.","PLAUS_CONN","conduire","SC4"
"522","SR1b_32",10,"SR1b","male","Maîtrise",931,1,112,448,"John s'est saoulé à la fête. Il a dû s'allonger sur le canapé. Cependant, il a fini par reconduire tout le monde chez lui.","PLAUS_CONN","conduire","SC4"
"523","SR1b_32",11,"SR1b","female","Maîtrise",527,3,112,448,"John s'est saoulé à la fête. Il a dû s'allonger sur le canapé. Cependant, il a fini par reconduire tout le monde chez lui.","PLAUS_CONN","conduire","SC4"
"524","SR1b_32",7,"SR1b","female","Doctorat",2052,5,112,448,"John s'est saoulé à la fête. Il a dû s'allonger sur le canapé. Cependant, il a fini par reconduire tout le monde chez lui.","PLAUS_CONN","conduire","SC4"
"525","SR1b_32",8,"SR1b","female","Maîtrise",1121,4,112,448,"John s'est saoulé à la fête. Il a dû s'allonger sur le canapé. Cependant, il a fini par reconduire tout le monde chez lui.","PLAUS_CONN","conduire","SC4"
"526","SR1b_34",10,"SR1b","male","Maîtrise",931,1,114,454,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une fausse alerte. Tout le monde a été effrayé par la nouvelle.","IMPLAUS_NOCONN","effrayé","SC2"
"527","SR1b_34",9,"SR1b","female","Diplôme_trois",586,1,114,454,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une fausse alerte. Tout le monde a été effrayé par la nouvelle.","IMPLAUS_NOCONN","effrayé","SC2"
"528","SR1b_34",6,"SR1b","female","Baccalauréat",1175,7,114,454,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une fausse alerte. Tout le monde a été effrayé par la nouvelle.","IMPLAUS_NOCONN","effrayé","SC2"
"529","SR1b_34",11,"SR1b","female","Maîtrise",527,6,114,454,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une fausse alerte. Tout le monde a été effrayé par la nouvelle.","IMPLAUS_NOCONN","effrayé","SC2"
"530","SR1b_34",8,"SR1b","female","Maîtrise",1121,6,114,454,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une fausse alerte. Tout le monde a été effrayé par la nouvelle.","IMPLAUS_NOCONN","effrayé","SC2"
"531","SR1b_34",7,"SR1b","female","Doctorat",2052,6,114,454,"Le bâtiment avait été évacué en raison d'une alerte à la bombe. Les employés ont été informés qu'il s'agissait d'une fausse alerte. Tout le monde a été effrayé par la nouvelle.","IMPLAUS_NOCONN","effrayé","SC2"
